	Pmid	TableID	NeuronLongName	NeuroLEXID	NeuroNERAnnots
128	24634648.0	27639.0	ventral hippocampus stimulated interneurons in basolateral amygdala		[UNKN_REGION:7, ABA_REGION:1080, Missing:stimulated, Missing:stimulated, NeuronTrigger:interneurons, Missing:in, ABA_REGION:295]
129	24634648.0	27639.0	ventral hippocampus stimulated non-fast spiking interneurons in basolateral amygdala		[UNKN_REGION:7, ABA_REGION:1080, Missing:stimulated, HBP_EPHYS:0000090, HBP_EPHYS:0000080, HBP_EPHYS_TRIGGER:0000003, NeuronTrigger:interneurons, Missing:in, ABA_REGION:295]
130	24671999.0	46563.0	hippocampus CA1 type 3 vasoactive intestinal polypeptide expressing calretinin expressing interneurons		[ABA_REGION:382, Missing:type 3, NCBI_GENE:22353, NCBI_GENE:12308, NeuronTrigger:interneurons]
131	24671999.0	46563.0	hippocampus CA1 vasoactive intestinal polypeptide expressing Cck-expressing basket cells		[ABA_REGION:382, NCBI_GENE:22353, NCBI_GENE:12424, HBP_MORPHOLOGY:0000019, NeuronTrigger:cells]
132	24704511.0	47638.0	Medullary tissue caudal solitary complex neuron		[UNKN_REGION:7297, Missing:tissue, UNKN_REGION:29, Missing:solitary complex, NeuronTrigger:neuron]
133	24769433.0	47636.0	Motor cortex layer 5 fast spiking parvalbumin positive interneurons 		[ABA_REGION:985, HBP_LAYER:0000005, HBP_EPHYS:0000080, HBP_EPHYS_TRIGGER:0000003, NCBI_GENE:19293, NeuronTrigger:interneurons]
134	24769433.0	47636.0	Motor cortex layer 5 non fast spiking parvalbumin positive interneurons 		[ABA_REGION:985, HBP_LAYER:0000005, HBP_EPHYS:0000090, HBP_EPHYS:0000080, HBP_EPHYS_TRIGGER:0000003, NCBI_GENE:19293, NeuronTrigger:interneurons]
135	24827827.0	45363.0	Medial Prefrontal Cortex layer VI pyramidal cell		[ABA_REGION:714, HBP_LAYER:0000006, HBP_MORPHOLOGY:0000001, NeuronTrigger:cell]
136	24827827.0	45363.0	Primary Motor Cortex layer VI pyramidal cell		[ABA_REGION:985, HBP_LAYER:0000006, HBP_MORPHOLOGY:0000001, NeuronTrigger:cell]
137	24827827.0	45363.0	Somatosensory Cortex layer VI pyramidal cell		[ABA_REGION:453, HBP_LAYER:0000006, HBP_MORPHOLOGY:0000001, NeuronTrigger:cell]
138	24848473.0	49204.0	Ventral tegmental area dopamine neuron	nlx_cell_20090305	[ABA_REGION:749, HBP_NEUROTRANSMITTER:0000007, NeuronTrigger:neuron]
139	24867596.0	41127.0	dorsal brainstem ChAT-expressing vestibular efferent neuron 		[UNKN_REGION:7262, ABA_REGION:343, NCBI_GENE:12647, UNKN_REGION:7270, Function:efferent, NeuronTrigger:neuron, HBP_NEUROTRANSMITTER:0000005]
140	24867596.0	41127.0	lateral olivocochlear brainstem neuron		[UNKN_REGION:15, UNKN_REGION:7289, ABA_REGION:343, NeuronTrigger:neuron]
141	24901987.0	42266.0	Orbital frontal cortex layer 2-3 pyramidal cell 		[Missing:Orbital, ABA_REGION:714, HBP_LAYER:0000111, HBP_MORPHOLOGY:0000001, NeuronTrigger:cell]
142	24901987.0	42266.0	Prelimbic cortex layer 2-3 pyramidal cell 		[UNKN_REGION:250, HBP_LAYER:0000111, HBP_MORPHOLOGY:0000001, NeuronTrigger:cell]
143	24901987.0	42266.0	infralimbic cortex layer 2-3 pyramidal cell 		[ABA_REGION:44, HBP_LAYER:0000111, HBP_MORPHOLOGY:0000001, NeuronTrigger:cell]
144	24966371.0	46191.0	Medial amygdala posteroventral division GFP negative non-GABAergic neurons		[UNKN_REGION:14, ABA_REGION:278, Missing:posteroventral division GFP negative non-, HBP_NEUROTRANSMITTER:0000003, NeuronTrigger:neurons]
145	24966371.0	46191.0	Medial amygdala posteroventral division GFP positive GABAergic neurons		[UNKN_REGION:14, ABA_REGION:278, Missing:posteroventral division GFP, Function:positive, HBP_NEUROTRANSMITTER:0000003, NeuronTrigger:neurons]
146	24990567.0	49460.0	Paramicrogyral cortex layer V fast-spiking interneurons		[Missing:Paramicrogyral, ABA_REGION:688, HBP_LAYER:0000005, HBP_EPHYS:0000080, HBP_EPHYS_TRIGGER:0000003, NeuronTrigger:interneurons]
147	25044969.0	45189.0	Hippocampus CA3  mossy fiber associated CB1-expressing interneurons		[ABA_REGION:463, Missing:, HBP_MORPHOLOGY:0000064, Missing:fiber associated, NCBI_GENE:12801, NeuronTrigger:interneurons]
148	25044969.0	45189.0	Hippocampus CA3 basket CB1-expressing cell		[ABA_REGION:463, HBP_MORPHOLOGY:0000019, NCBI_GENE:12801, NeuronTrigger:cell]
149	25044969.0	45189.0	Hippocampus CA3 dendritic layer-innervating CB1-expressing interneurons		[ABA_REGION:463, Missing:dendritic layer-innervating, NCBI_GENE:12801, NeuronTrigger:interneurons]
150	25044969.0	45189.0	Hippocampus CA3 perforant-path associated CB1-expressing interneurons		[ABA_REGION:463, Missing:perforant-path associated, NCBI_GENE:12801, NeuronTrigger:interneurons]
151	25089624.0	39835.0	medial prefrontal cortex infralimbic layer II,III, and V pyramidal neurons		[ABA_REGION:714, Missing:infralimbic, HBP_LAYER:0000002, Missing:,III, and V, HBP_MORPHOLOGY:0000001, NeuronTrigger:neurons]
152	25146369.0	36005.0	Neostriatum neuropeptide-Y-negative Htr3a-expressing late-spiking neurogliaform gabaergic interneuron		[ABA_REGION:672, Missing:neuropeptide-Y-negative, NCBI_GENE:15561, HBP_EPHYS:0000020, HBP_EPHYS_TRIGGER:0000003, HBP_MORPHOLOGY:0000020, HBP_NEUROTRANSMITTER:0000003, NeuronTrigger:interneuron]
153	25146369.0	36005.0	Neostriatum parvalbumin-expressing Htr3a-expressing fast-spiking gabaergic interneurons		[ABA_REGION:672, NCBI_GENE:19293, NCBI_GENE:15561, HBP_EPHYS:0000080, HBP_EPHYS_TRIGGER:0000003, HBP_NEUROTRANSMITTER:0000003, NeuronTrigger:interneurons]
154	25146369.0	36005.0	Neostriatum somatostatin/neuropeptide-Y/neuronal nitric oxide synthase-negative Htr3a-expressing low-threshold spiking gabaergic interneurons		[ABA_REGION:672, NCBI_GENE:20604, Missing:/neuropeptide-Y/, NCBI_GENE:18125, NCBI_GENE:18126, Missing:negative, Missing:negative, NCBI_GENE:15561, HBP_EPHYS:0000110, HBP_EPHYS_TRIGGER:0000003, HBP_NEUROTRANSMITTER:0000003, NeuronTrigger:interneurons]
155	25146372.0	36283.0	Prefrontal cortex Parvalbumin-positive fast-spiking interneuron		[ABA_REGION:714, NCBI_GENE:19293, HBP_EPHYS:0000080, HBP_EPHYS_TRIGGER:0000003, NeuronTrigger:interneuron]
156	25146372.0	36283.0	Prefrontal cortex layer 5 large pyramidal neuron		[ABA_REGION:714, HBP_LAYER:0000005, Size:large, HBP_MORPHOLOGY:0000001, NeuronTrigger:neuron]
157	25206322.0	27924.0	Prefrontal cortex layer 5 corticocortical pyramidal neuron with biphasic response to serotonin		[ABA_REGION:714, HBP_LAYER:0000005, HBP_PROJECTION:7323, HBP_MORPHOLOGY:0000001, NeuronTrigger:neuron, Missing:with biphasic response to, HBP_NEUROTRANSMITTER:0000001]
158	25206322.0	27924.0	Prefrontal cortex layer 5 corticocortical pyramidal neuron with excitatory response to serotonin		[ABA_REGION:714, HBP_LAYER:0000005, HBP_PROJECTION:7323, HBP_MORPHOLOGY:0000001, NeuronTrigger:neuron, Missing:with, Function:excitatory, Missing:response to, HBP_NEUROTRANSMITTER:0000001]
159	25206322.0	27925.0	Prefrontal cortex layer 5 corticopontine pyramidal excitatory neurons with 2A receptors		[ABA_REGION:714, HBP_LAYER:0000005, ABA_REGION:1003, HBP_MORPHOLOGY:0000001, Function:excitatory, NeuronTrigger:neurons, Missing:with 2A receptors]
160	25206322.0	27925.0	Prefrontal cortex layer 5 corticopontine pyramidal excitatory neurons without  2A receptors		[ABA_REGION:714, HBP_LAYER:0000005, ABA_REGION:1003, HBP_MORPHOLOGY:0000001, Function:excitatory, NeuronTrigger:neurons, Missing:without  2A receptors]
161	25206322.0	27924.0	Prefrontal cortex layer 5 corticopontine pyramidal neuron		[ABA_REGION:714, HBP_LAYER:0000005, ABA_REGION:1003, HBP_MORPHOLOGY:0000001, NeuronTrigger:neuron]
162	25209278.0	47234.0	Medial prefrontal cortex layer 2-3 infralimbic pyramidal cell		[ABA_REGION:714, HBP_LAYER:0000111, Missing:infralimbic, HBP_MORPHOLOGY:0000001, NeuronTrigger:cell]
163	25209278.0	47234.0	Medial prefrontal cortex layer 2-3 prelimbic pyramidal cell		[ABA_REGION:714, HBP_LAYER:0000111, UNKN_REGION:97, HBP_MORPHOLOGY:0000001, NeuronTrigger:cell]
164	25303526.0	48875.0	Medial prefrontal cortex regular spiking somatostatin-positive Oxtr-expressing interneurons		[ABA_REGION:714, HBP_EPHYS:0000001, HBP_EPHYS_TRIGGER:0000003, NCBI_GENE:20604, NCBI_GENE:18430, NeuronTrigger:interneurons]
165	25347396.0	44335.0	Visual Cortex layer 2/3 non fast-spiking GABAergic interneurons		[ABA_REGION:669, HBP_LAYER:0000111, HBP_EPHYS:0000090, HBP_EPHYS:0000080, HBP_EPHYS_TRIGGER:0000003, HBP_NEUROTRANSMITTER:0000003, NeuronTrigger:interneurons]
166	25347396.0	44335.0	visual cortex layer 2/3 fast-spiking parvalbumin-expressing GABAergic interneurons		[ABA_REGION:669, HBP_LAYER:0000111, HBP_EPHYS:0000080, HBP_EPHYS_TRIGGER:0000003, NCBI_GENE:19293, HBP_NEUROTRANSMITTER:0000003, NeuronTrigger:interneurons]
167	25405939.0	36107.0	visual cortex layer 5 bursting tall pyramidal neuron		[ABA_REGION:669, HBP_LAYER:0000005, HBP_EPHYS_TRIGGER:0000005, Missing:tall, HBP_MORPHOLOGY:0000001, NeuronTrigger:neuron]
168	25405939.0	36107.0	visual cortex layer 5 regular spiking short pyramidal neuron		[ABA_REGION:669, HBP_LAYER:0000005, HBP_EPHYS:0000001, HBP_EPHYS_TRIGGER:0000003, Missing:short, HBP_MORPHOLOGY:0000001, NeuronTrigger:neuron]
169	25405939.0	36107.0	visual cortex layer 5 regular spiking tall pyramidal neuron		[ABA_REGION:669, HBP_LAYER:0000005, HBP_EPHYS:0000001, HBP_EPHYS_TRIGGER:0000003, Missing:tall, HBP_MORPHOLOGY:0000001, NeuronTrigger:neuron]
170	25471585.0	46631.0	Ventral striatum neurons		[UNKN_REGION:2602, NeuronTrigger:neurons]
171	25477370.0	36300.0	medial prefrontal cortex layer 5 fast-spiking parvalbumin positive GFP-expressing interneuron		[ABA_REGION:714, HBP_LAYER:0000005, HBP_EPHYS:0000080, HBP_EPHYS_TRIGGER:0000003, NCBI_GENE:19293, Missing:GFP-expressing, NeuronTrigger:interneuron]
172	22761308.0	36261.0	Primary motor cortex layer 5b corticospinal thick-tufted large pyramidal neuron		[ABA_REGION:985, HBP_LAYER:0000051, HBP_PROJECTION:22, HBP_MORPHOLOGY:0000014, Size:large, HBP_MORPHOLOGY:0000001, NeuronTrigger:neuron]
173	22761308.0	36261.0	Primary motor cortex layer 5b corticostriatal pyramidal neuron 		[ABA_REGION:985, HBP_LAYER:0000051, HBP_PROJECTION:7322, HBP_MORPHOLOGY:0000001, NeuronTrigger:neuron]
174	22761308.0	36261.0	Secondary somatosensory cortex layer 5b corticospinal thick-tufted large pyramidal neuron		[ABA_REGION:378, HBP_LAYER:0000051, HBP_PROJECTION:22, HBP_MORPHOLOGY:0000014, Size:large, HBP_MORPHOLOGY:0000001, NeuronTrigger:neuron]
175	22944531.0	36082.0	Somatosensory barrel cortex layer 6b 		[Function:Somatosensory, ABA_REGION:329, HBP_LAYER:0000061, ABA_REGION:16]
176	22944531.0	36082.0	Somatosensory barrel cortex layer 6b excitatory neuron		[Function:Somatosensory, ABA_REGION:329, HBP_LAYER:0000061, ABA_REGION:16, Function:excitatory, NeuronTrigger:neuron]
177	22944531.0	36082.0	Somatosensory barrel cortex layer 6b inhibitory neuron		[Function:Somatosensory, ABA_REGION:329, HBP_LAYER:0000061, ABA_REGION:16, Function:inhibitory, NeuronTrigger:neuron]
178	22944531.0	36082.0	Somatosensory barrel cortex layer 6b multipolar projecting neuron		[Function:Somatosensory, ABA_REGION:329, HBP_LAYER:0000061, ABA_REGION:16, HBP_MORPHOLOGY:0000035, Missing:projecting, NeuronTrigger:neuron]
179	22944531.0	36082.0	Somatosensory barrel cortex layer 6b pyramidal cell		[Function:Somatosensory, ABA_REGION:329, HBP_LAYER:0000061, ABA_REGION:16, HBP_MORPHOLOGY:0000001, NeuronTrigger:cell]
180	23054605.0	49695.0	Neocortex layer II-IV  depolarization-induced suppression of inhibition insensitive multipolar Nonadapting interneuron		[ABA_REGION:315, HBP_LAYER:0000112, Missing:depolarization-induced suppression of inhibition insensitive, HBP_MORPHOLOGY:0000035, HBP_EPHYS_TRIGGER:0000009, NeuronTrigger:interneuron]
181	23054605.0	49695.0	Neocortex layer II-IV  depolarization-induced suppression of inhibition sensitive multipolar Nonadapting interneuron		[ABA_REGION:315, HBP_LAYER:0000112, Missing:depolarization-induced suppression of inhibition sensitive, HBP_MORPHOLOGY:0000035, HBP_EPHYS_TRIGGER:0000009, NeuronTrigger:interneuron]
182	23054605.0	49695.0	Neocortex layer II-IV  depolarization-induced suppression of inhibition sensitive multipolar adapting interneuron		[ABA_REGION:315, HBP_LAYER:0000112, Missing:depolarization-induced suppression of inhibition sensitive, HBP_MORPHOLOGY:0000035, HBP_EPHYS_TRIGGER:0000008, NeuronTrigger:interneuron]
183	23136934.0	20162.0	Medial vestibular nucleus GABAergic VGAT-expressing cell		[ABA_REGION:202, HBP_NEUROTRANSMITTER:0000003, NCBI_GENE:22348, NeuronTrigger:cell]
184	23136934.0	20161.0	Medial vestibular nucleus neuron		[ABA_REGION:202, NeuronTrigger:neuron]
185	23136934.0	20163.0	Motilin-sensitive medial vestibular nucleus neuron		[Missing:Motilin-sensitive, ABA_REGION:202, NeuronTrigger:neuron]
186	23176296.0	20457.0	presubiculum intrinsically bursting cells in layers IV		[ABA_REGION:1084, HBP_EPHYS:0000040, HBP_EPHYS_TRIGGER:0000005, NeuronTrigger:cells, Missing:in layers IV]
187	23176296.0	20457.0	presubiculum regular spiking pyramidal cells in layer V/VI		[ABA_REGION:1084, HBP_EPHYS:0000001, HBP_EPHYS_TRIGGER:0000003, HBP_MORPHOLOGY:0000001, NeuronTrigger:cells, Missing:in, HBP_LAYER:0000141]
188	23176296.0	20457.0	presubiculum regular spiking pyramidal cells in layers II/III		[ABA_REGION:1084, HBP_EPHYS:0000001, HBP_EPHYS_TRIGGER:0000003, HBP_MORPHOLOGY:0000001, NeuronTrigger:cells, Missing:in, HBP_LAYER:0000111]
189	23184514.0	16055.0	Lateral hypothalamus GAD65-GFP fast spiking neurons		[UNKN_REGION:15, ABA_REGION:1097, NCBI_GENE:14417, Missing:GFP, HBP_EPHYS:0000080, HBP_EPHYS_TRIGGER:0000003, NeuronTrigger:neurons]
190	23184514.0	16055.0	Lateral hypothalamus GAD65-GFP late spiking neurons		[UNKN_REGION:15, ABA_REGION:1097, NCBI_GENE:14417, Missing:GFP, HBP_EPHYS:0000020, HBP_EPHYS_TRIGGER:0000003, NeuronTrigger:neurons]
191	23184514.0	16055.0	Lateral hypothalamus GAD65-GFP low-threshold spiking neurons		[UNKN_REGION:15, ABA_REGION:1097, NCBI_GENE:14417, Missing:GFP, HBP_EPHYS:0000110, HBP_EPHYS_TRIGGER:0000003, NeuronTrigger:neurons]
192	23184514.0	16055.0	Lateral hypothalamus GAD65-GFP regular spiking neurons		[UNKN_REGION:15, ABA_REGION:1097, NCBI_GENE:14417, Missing:GFP, HBP_EPHYS:0000001, HBP_EPHYS_TRIGGER:0000003, NeuronTrigger:neurons]
193	23254904.0	45994.0	Basal forebrain GAD67-expressing GABAergic small neurons		[ABA_REGION:342, NCBI_GENE:14415, HBP_NEUROTRANSMITTER:0000003, Size:small, NeuronTrigger:neurons]
194	23254904.0	45994.0	Basal forebrain large GABAergic GAD67-expressing neurons		[ABA_REGION:342, Size:large, HBP_NEUROTRANSMITTER:0000003, NCBI_GENE:14415, NeuronTrigger:neurons]
195	23254904.0	45994.0	Basal forebrain parvalbumin-expressing neurons		[ABA_REGION:342, NCBI_GENE:19293, NeuronTrigger:neurons]
196	23254904.0	45994.0	basal forebrain GABAergic GAD67-expressing neurons receiving inputs from prefrontal cortex		[ABA_REGION:342, HBP_NEUROTRANSMITTER:0000003, NCBI_GENE:14415, NeuronTrigger:neurons, Missing:receiving inputs from, ABA_REGION:714]
197	23254904.0	45994.0	basal forebrain cholinergic neuron		[ABA_REGION:342, HBP_NEUROTRANSMITTER:0000005, NeuronTrigger:neuron]
198	23318869.0		Olfactory bulb (main) Blanes cell	0	[ABA_REGION:507, Missing:(main), HBP_MORPHOLOGY:0000033, NeuronTrigger:cell]
199	23325234.0	46454.0	BNST VTA-projecting neuron		[Missing:BNST VTA-projecting, NeuronTrigger:neuron]
200	23325234.0	46454.0	BNST VTA-projecting type I neuron		[Missing:BNST VTA-projecting type I, NeuronTrigger:neuron]
201	23325234.0	46454.0	BNST VTA-projecting type II neuron		[Missing:BNST VTA-projecting type II, NeuronTrigger:neuron]
202	23325234.0	46452.0	BNST corticotropin-releasing factor expressing uncharacterized neuron		[Missing:BNST, NCBI_GENE:12918, Missing:uncharacterized, NeuronTrigger:neuron]
203	23325234.0	46452.0	BNST type I corticotropin-releasing factor expressing neuron		[Missing:BNST type I, NCBI_GENE:12918, NeuronTrigger:neuron]
204	23325234.0	46452.0	BNST type II corticotropin-releasing factor expressing neuron		[Missing:BNST type II, NCBI_GENE:12918, NeuronTrigger:neuron]
205	23325234.0	46452.0	BNST type III corticotropin-releasing factor expressing neuron		[Missing:BNST type III, NCBI_GENE:12918, NeuronTrigger:neuron]
206	23325234.0	46452.0	central amygdala corticotropin-releasing factor expressing neuron		[Function:central, ABA_REGION:278, NCBI_GENE:12918, NeuronTrigger:neuron]
207	23325262.0	46514.0	Prelimbic medial prefrontal cortex layer II/III or layer V GABAergic neurons		[UNKN_REGION:97, ABA_REGION:714, HBP_LAYER:0000111, Missing:or, HBP_LAYER:0000005, Missing:GABAergic, NeuronTrigger:neurons]
208	23325262.0	46514.0	Prelimbic medial prefrontal cortex layer II/III or layer V pyramidal neurons		[UNKN_REGION:97, ABA_REGION:714, HBP_LAYER:0000111, Missing:or, HBP_LAYER:0000005, HBP_MORPHOLOGY:0000001, NeuronTrigger:neurons]
209	23392696.0	46217.0	Neostriatum medium spiny GABAergic neurons		[ABA_REGION:672, Size:medium, HBP_MORPHOLOGY:0000011, HBP_NEUROTRANSMITTER:0000003, NeuronTrigger:neurons]
210	23469183.0	33325.0	Striatum Drd1-expressing striatonigral direct pathway medium spiny neuron		[ABA_REGION:672, NCBI_GENE:13488, UNKN_REGION:36, Missing:direct pathway, Size:medium, HBP_MORPHOLOGY:0000011, NeuronTrigger:neuron]
211	23469183.0	33326.0	Striatum Drd1a-expressing medium spiny neuron		[ABA_REGION:672, NCBI_GENE:13488, Size:medium, HBP_MORPHOLOGY:0000011, NeuronTrigger:neuron]
212	23469183.0	33326.0	Striatum Drd2-expressing medium spiny neuron		[ABA_REGION:672, NCBI_GENE:13489, Size:medium, HBP_MORPHOLOGY:0000011, NeuronTrigger:neuron]
213	23469183.0	33325.0	Striatum Drd2-expressing striatopallidal indirect pathway medium spiny neuron		[ABA_REGION:672, NCBI_GENE:13489, UNKN_REGION:30, Missing:indirect pathway, Size:medium, HBP_MORPHOLOGY:0000011, NeuronTrigger:neuron]
214	23527307.0	42524.0	lateral amygdala fast spiking GABAergic interneurons		[ABA_REGION:131, HBP_EPHYS:0000080, HBP_EPHYS_TRIGGER:0000003, HBP_NEUROTRANSMITTER:0000003, NeuronTrigger:interneurons]
215	23527307.0	42524.0	lateral amygdala late spiking GABAergic interneurons		[ABA_REGION:131, HBP_EPHYS:0000020, HBP_EPHYS_TRIGGER:0000003, HBP_NEUROTRANSMITTER:0000003, NeuronTrigger:interneurons]
216	23527307.0	42524.0	lateral amygdala stuttering GABAergic interneurons		[ABA_REGION:131, HBP_EPHYS_TRIGGER:0000006, HBP_NEUROTRANSMITTER:0000003, NeuronTrigger:interneurons]
217	23536065.0	46329.0	Hippocampal CA1 somatostatin-positive inhibitory interneuron		[ABA_REGION:1080, ABA_REGION:382, NCBI_GENE:20604, Function:inhibitory, NeuronTrigger:interneuron]
218	23616528.0	47131.0	Infralimbic prefrontal cortex layer V pyramidal neurons		[Missing:Infralimbic, ABA_REGION:714, HBP_LAYER:0000005, HBP_MORPHOLOGY:0000001, NeuronTrigger:neurons]
219	23681479.0	46045.0	Presubiculum layer 2 pyramidal cell		[ABA_REGION:1084, HBP_LAYER:0000002, HBP_MORPHOLOGY:0000001, NeuronTrigger:cell]
220	23681479.0	46043.0	Presubiculum layer 2-3 fast adapting neuron		[ABA_REGION:1084, HBP_LAYER:0000111, HBP_EPHYS:0000080, HBP_EPHYS_TRIGGER:0000008, NeuronTrigger:neuron]
221	23681479.0	46043.0	Presubiculum layer 2-3 initially bursting neuron		[ABA_REGION:1084, HBP_LAYER:0000111, Missing:initially, HBP_EPHYS_TRIGGER:0000005, NeuronTrigger:neuron]
222	23681479.0	46043.0	Presubiculum layer 2-3 irregular spiking neuron		[ABA_REGION:1084, HBP_LAYER:0000111, HBP_EPHYS:0000010, HBP_EPHYS_TRIGGER:0000003, NeuronTrigger:neuron]
223	23681479.0	46043.0	Presubiculum layer 2-3 late spiking neuron		[ABA_REGION:1084, HBP_LAYER:0000111, HBP_EPHYS:0000020, HBP_EPHYS_TRIGGER:0000003, NeuronTrigger:neuron]
224	23681479.0	46043.0	Presubiculum layer 2-3 regular spiking neuron		[ABA_REGION:1084, HBP_LAYER:0000111, HBP_EPHYS:0000001, HBP_EPHYS_TRIGGER:0000003, NeuronTrigger:neuron]
225	23681479.0	46043.0	Presubiculum layer 2-3 single spiking neuron		[ABA_REGION:1084, HBP_LAYER:0000111, Function:single, HBP_EPHYS_TRIGGER:0000003, NeuronTrigger:neuron]
226	23681479.0	46043.0	Presubiculum layer 2-3 stuttering neuron		[ABA_REGION:1084, HBP_LAYER:0000111, HBP_EPHYS_TRIGGER:0000006, NeuronTrigger:neuron]
227	23681479.0	46045.0	Presubiculum layer 3 cell		[ABA_REGION:1084, HBP_LAYER:0000003, NeuronTrigger:cell]
228	23733415.0	45207.0	hippocampus CA3 parvalbumin-expressing axo-axonic cells		[ABA_REGION:463, NCBI_GENE:19293, HBP_MORPHOLOGY:0000022, NeuronTrigger:cells]
229	23733415.0	45207.0	hippocampus CA3 parvalbumin-expressing basket cells		[ABA_REGION:463, NCBI_GENE:19293, HBP_MORPHOLOGY:0000019, NeuronTrigger:cells]
230	23739978.0	46830.0	somatosensory cortex layer 2/3 parvalbumin expressing interneuron		[ABA_REGION:453, HBP_LAYER:0000111, NCBI_GENE:19293, NeuronTrigger:interneuron]
231	23739978.0	46830.0	somatosensory cortex layer 2/3 pyramidal cell		[ABA_REGION:453, HBP_LAYER:0000111, HBP_MORPHOLOGY:0000001, NeuronTrigger:cell]
